galaxy_name,distance_mpc,r_max_kpc,v_max_km_s,J,log10_J,k_fitted,log10_k_fitted,mean_error_pct,omega_lt_max_rad_s,log10_omega_lt,cumul_precession_rad,cumul_precession_rotations,v_boost_max_km_s,relative_boost_pct,T_orb_Gyr,n_orbits_10Gyr,precession_per_orbit_rad,k_theory,log10_k_theory,k_ratio_theory_to_fitted,log10_k_ratio
UGC06973,18.0,7.85,180.0,1.97034e+66,66.29454117407178,1e-45,-45.0,38.147202271347794,1.0277515289417305e-22,-21.988111868465918,3.243337164973155e-05,5.161931419191317e-06,2.4897383563766312e-05,1.3831879757647952e-05,2.6795938640763453,37.31908829193784,8.690826366392835e-07,4.498210948941948e-48,-47.34696018166756,0.0044982109489419475,-2.346960181667562
UGC06983,18.0,15.68,109.0,1.568942e+65,65.1956068890646,7.514211278721756e-36,-35.12411659794804,26.55439314127264,1.0268916954917304e-24,-23.988475358282592,3.2406237369649834e-07,5.1576128643890716e-08,4.968972826946769e-07,4.5586906669236406e-07,8.838760850779028,11.313803109763539,2.8643098218391334e-08,1.2844351433527153e-46,-45.89128782023777,1.7093412677786868e-11,-10.767171222289731
UGC07089,18.0,9.16,79.1,6.148135e+64,64.78874339511778,5.492545939314612e-37,-36.26022630198007,19.53120174638896,2.0184263252326358e-24,-23.69498709818771,6.369669060116143e-07,1.0137643167769913e-07,5.705639093935809e-07,7.213197337466256e-07,7.1152606361198485,14.054298937745282,4.53218555285549e-08,8.47857522119965e-47,-46.071677122455405,1.5436512165536207e-10,-9.81145082047534
UGC07125,19.8,18.68,64.9,1.268012e+65,65.10312336356868,1.4966431957911968e-36,-35.82488172441899,25.577896218383223,4.908498646601333e-25,-24.30905132441548,1.5490043688998624e-07,2.4653170218135485e-08,2.8295766906133085e-07,4.3599024508679633e-07,17.684956588912492,5.654523351371672,2.7394075020029855e-08,1.3297012445361257e-46,-45.876245924765314,8.884557443453864e-11,-10.051364200346327
UGC07151,6.87,5.5,76.2,2.295342e+64,64.36084740344499,3.566042330065126e-36,-35.447813505915406,22.681003012023364,3.481090088121871e-24,-23.458284737339685,1.0985484856491476e-06,1.7483942171717789e-07,5.908454206569252e-07,7.753876911508205e-07,4.434856187096614,22.5486454985742,4.871904548406738e-08,8.440061379410648e-47,-46.07365439500439,2.3667866497974264e-11,-10.625840889088984
UGC07232,2.83,0.82,44.0,1.154848e+62,62.062524826561216,1.7195608982655298e-34,-33.76458243902641,23.11386091419015,5.28492948583012e-24,-23.276960802891875,1.667796907420326e-06,2.65438121889321e-07,1.3373619762482836e-07,3.039459036927917e-07,1.1450725371675405,87.33071203275968,1.9097484362599708e-08,4.688255250476545e-46,-45.32898875132962,2.726425830690526e-12,-11.564406312303205
UGC07261,13.1,6.67,76.1,1.592197e+64,64.20199680129102,1.4003347540879834e-35,-34.853768132554016,18.26963237292421,1.3538645828858697e-24,-23.868424772760577,4.272471696087912e-07,6.799849896526051e-08,2.7867434105581245e-07,3.661949291140768e-07,5.385338421972531,18.56893516515016,2.3008705981732375e-08,1.7352486018518517e-46,-45.76063829685113,1.2391669897402443e-11,-10.906870164297114
UGC07323,8.0,5.82,85.6,5.522649e+64,64.74214744188252,4.77869986281354e-37,-36.32069024548197,13.537291616204856,7.068616426742533e-24,-23.15066558436909,2.2306856974857016e-06,3.550246552392417e-07,1.269560267048378e-06,1.4831311530938994e-06,4.177544097872461,23.93750913387796,9.318787869739907e-08,4.372159688298498e-47,-46.359303984306884,9.149266147307932e-11,-10.038613738824914
UGC07399,8.43,6.13,106.0,9.481595e+63,63.97688140078028,5.328216069485842e-35,-34.2734181719979,32.85553218812218,1.0386181433991024e-24,-23.983544095076905,3.2776295922131516e-07,5.216509512249963e-08,1.964772636994663e-07,1.8535590915043993e-07,3.5532554616294187,28.143205879754827,1.1646255249729585e-08,3.4704601156573757e-46,-45.45961294237225,6.513362203031427e-12,-11.186194770374351
UGC07524,4.74,10.69,79.0,7.042742e+64,64.84774177897467,2.4011140816098466e-36,-35.61958720527549,40.56284338552704,1.4546703640092222e-24,-23.837235408953614,4.590590547925743e-07,7.306151774133142e-08,4.798861522622399e-07,6.074508256484049e-07,8.31423770580618,12.027560858666073,3.816726102548166e-08,9.919299918079356e-47,-46.00351897829381,4.1311239620188644e-11,-10.383931773018324
UGC07559,4.97,2.53,32.1,3.98339e+62,62.60025282876841,2.6671561072141533e-35,-34.57395156454349,27.075811627659657,6.206506191046949e-25,-24.207152807060986,1.958624397745832e-07,3.1172475456163564e-08,4.8457793607094334e-08,1.5095885858907892e-07,4.842697167293163,20.64964967774255,9.485024822755016e-09,5.22484001642297e-46,-45.28192700302522,1.9589554590714673e-11,-10.707975438481727
UGC07577,2.59,1.69,17.8,5.096098e+61,61.70723777106395,1e-45,-45.0,14.96998243217903,2.6639961013167534e-25,-24.574466415079012,8.406932336691358e-08,1.3380048376235278e-08,1.3893645427041316e-08,7.805418779236696e-08,5.833625230458915,17.141999365655735,4.9042892590083625e-09,1.1830578926941366e-45,-44.92699400274111,1.1830578926941366,0.07300599725888983
UGC07603,4.7,4.11,64.0,9.775412e+62,62.9901350704726,1.4622882253474837e-34,-33.83496701702192,38.696114847520604,3.552757235036148e-25,-24.44943446745755,1.1211649172037675e-07,1.7843893859419517e-08,4.5061254280291584e-08,7.04082098129556e-08,3.9457873022366243,25.343484668653108,4.423878294015802e-09,9.82612513683596e-46,-45.00761770937571,6.71969107492538e-12,-11.172650692353788
UGC07608,8.21,4.78,69.3,2.701686e+63,63.43163487229828,5.533322133917267e-35,-34.25701404568856,56.15488314699066,6.241760638607999e-25,-24.20469288984001,1.969749855289358e-07,3.134954261238469e-08,9.207271052095769e-08,1.3286105414279607e-07,4.238053989671579,23.595735269939148,8.34790623286408e-09,5.050120533158142e-46,-45.29669825628515,9.126742327548087e-12,-11.03968421059659
UGC07690,8.11,4.13,55.9,4.908594e+63,63.69095711218716,2.0053260095662316e-35,-34.697815013245176,13.0676453275101,1.7581781759835322e-24,-23.754937115083983,5.548388360641792e-07,8.830534337896788e-08,2.2408297324981796e-07,4.008639950801752e-07,4.539521389547656,22.02875400703081,2.518702764065067e-08,1.72405935763194e-46,-45.76344778593112,8.597401865868524e-12,-11.065632772685946
UGC07866,4.57,2.32,33.1,3.381542e+62,62.52911478589265,5.210188953675811e-35,-34.2831465262109,18.13461386590586,6.832926653591773e-25,-24.165393241081986,2.1563076616338774e-07,3.4318702317595767e-08,4.892047503492336e-08,1.4779599708436061e-07,4.3065730084025695,23.220319220152465,9.286296373404116e-09,5.4972686439218326e-46,-45.2598530391445,1.0550996696662e-11,-10.976706512933605
UGC08286,6.5,8.04,84.3,1.179422e+64,64.07166922450122,4.2712051684393724e-35,-34.36944956662492,41.760336255545525,5.726074655242576e-25,-24.242142994046077,1.807011735402831e-07,2.875948499144246e-08,1.4207215774407182e-07,1.6853162247220858e-07,5.860036176668534,17.064741067324025,1.058915414112518e-08,3.681371347510444e-46,-45.43399037216476,8.61904591873201e-12,-11.064540805539833
UGC08490,4.65,10.15,77.6,8.255931e+63,63.916766054626585,5.98406685012213e-35,-34.223003563459606,30.19215207694917,1.9921583477171787e-25,-24.70067614442305,6.286773627391964e-08,1.0005710988991966e-08,6.240017670971042e-08,8.041259885271961e-08,8.036670151795066,12.442964326172332,5.05247259623534e-09,7.528880751964426e-46,-45.123269581485175,1.2581545194152982e-11,-10.90026601802557
UGC08550,6.7,5.36,57.5,2.365045e+63,63.373839408526585,7.0757141561107e-35,-34.15022971998663,29.676817852881925,3.875261084361881e-25,-24.41169903285367,1.222939391958585e-07,1.9463684933200567e-08,6.41005385859865e-08,1.114791975408461e-07,5.727548402239507,17.4594770706607,7.004444560448147e-09,5.896023482280953e-46,-45.22944079546706,8.33276097959533e-12,-11.07921107548043
UGC08699,39.3,25.7,183.0,2.125888e+66,66.32754038047737,1e-45,-45.0,17.326250374380813,3.160071711555712e-24,-23.500303061818446,9.972427904459054e-07,1.58716119562221e-07,2.506259194578258e-06,1.369540543485387e-06,8.628868619412598,11.58900481750612,8.605077020414127e-08,4.17300426159485e-47,-46.37955117177375,0.0417300426159485,-1.3795511717737494
UGC08837,7.21,4.2,48.0,4.939029e+63,63.693641576172276,1e-45,-45.0,22.134213732976114,1.6820915636905067e-24,-23.77415036732336,5.308277273031953e-07,8.448385673054019e-08,2.1801925175305395e-07,4.542067744855291e-07,5.3762552049939405,18.60030749788648,2.8538653318689076e-08,1.5161107021150483e-46,-45.81926908659155,0.15161107021150483,-0.8192690865915491
UGC09037,83.6,27.96,152.0,4.228689e+66,66.62620574602407,1e-45,-45.0,23.288962173403906,4.881464918231177e-24,-23.311449827498805,1.5404731730357218e-06,2.4517392018909174e-07,4.211950526250131e-06,2.7710200830592965e-06,11.30226282192711,8.84778575543241,1.7410832671777726e-07,2.056094965829771e-47,-46.68695683024905,0.02056094965829771,-1.6869568302490545
UGC09133,57.1,108.31,229.0,2.779565e+67,67.44397683444986,1.0264848037716876e-37,-36.98864747560362,24.676554419763107,5.519847693871627e-25,-24.258072905354798,1.7419314558412326e-07,2.772370017243938e-08,1.844979615689906e-06,8.056679544497406e-07,29.060621397524322,3.441082646929188,5.062161053864042e-08,6.888613284030957e-47,-46.161868195176076,6.7108770229424e-10,-9.173220719572452
UGC09992,10.7,3.89,34.3,1.561676e+63,63.193590936066386,1.8831208285380624e-35,-34.72512181302434,4.812638344611372,6.694190386702917e-25,-24.174301940212676,2.1125258254741596e-07,3.362189275334991e-08,8.036067626479064e-08,2.3428768590317967e-07,6.968307454369488,14.35068711517527,1.4720729457199642e-08,2.9892880142231928e-46,-45.524432239205666,1.587411688576505e-11,-10.799310426181329
UGC10310,15.2,7.74,73.2,4.623025e+64,64.66492624198506,4.379608112747555e-36,-35.35856474841954,25.454885650880648,2.5157025364098114e-24,-23.599340712365557,7.938953436300627e-07,1.2635236823636333e-07,6.008916513177165e-07,8.208902340405963e-07,6.496832987767853,15.392114925576601,5.1578054573310867e-08,7.592325146963691e-47,-46.11962520119873,1.7335626730768457e-11,-10.761060452779192
UGC11455,78.6,41.93,266.0,5.361745e+67,67.72930615546441,1e-45,-45.0,21.06877625775837,1.8352173060074844e-23,-22.736312504048236,5.7915053656061785e-06,9.217467068794579e-07,2.3746974182379835e-05,8.927433903150314e-06,9.685343963282318,10.324878535972044,5.609272153109095e-07,6.307497412541793e-48,-47.2001429189664,0.006307497412541794,-2.200142918966401
UGC11557,24.2,10.56,84.5,3.093341e+65,65.49042779787428,1e-45,-45.0,80.01143784647992,6.628144547100076e-24,-23.178608029021046,2.0916833435956535e-06,3.3290174351623163e-07,2.159990350040248e-06,2.556201597680767e-06,7.678546740792698,13.023297685842628,1.6061088320736778e-07,2.3597973079212555e-47,-46.62712529865352,0.023597973079212554,-1.6271252986535163
UGC11820,18.1,15.82,84.45,1.138749e+65,65.05642800860264,5.0190393982418526e-36,-35.29937939519822,156.35475603302936,7.2571232485323145e-25,-24.139235501184274,2.2901739262788338e-07,3.644925009074503e-08,3.542965306974368e-07,4.195340801627434e-07,11.510088112053337,8.688030797547087,2.636010368339652e-08,1.394914184361867e-46,-45.855452509526216,2.7792453369672676e-11,-10.556073114327994
UGC11914,16.9,9.83,305.0,4.89711e+66,66.68993985934934,1e-45,-45.0,6.823326014393742,1.3008739994887168e-22,-21.885764766449014,4.105246132626513e-05,6.533702146163962e-06,3.9462507106610036e-05,1.2938526920200012e-05,1.9802749851087753,50.49803726854988,8.129516224154826e-07,4.6934928366643586e-48,-47.3285038406296,0.004693492836664359,-2.3285038406295975
UGC12506,100.6,49.99,225.0,2.567288e+67,67.40947459083542,3.508844259823009e-37,-36.45483590753281,29.716318617940207,5.185386208675184e-24,-23.28521889172429,1.6363834381888798e-06,2.6043851298147123e-07,7.99945070980181e-06,3.5553114265785826e-06,13.651250676705883,7.325336144521705,2.2338680517926247e-07,1.5778081862162275e-47,-46.80194579499938,4.4966606363310475e-11,-10.347109887466566
UGC12632,9.77,10.66,73.1,3.684909e+64,64.56642676728711,1.1124724386288378e-35,-34.95371073980742,42.18721689481544,7.675577850106642e-25,-24.114888919086493,2.4222281556252533e-07,3.855095842641238e-08,2.525016423962742e-07,3.4541948344223554e-07,8.96007511983356,11.160620716074707,2.1703346231778165e-08,1.7448356868071487e-46,-45.758245464792424,1.5684304853050755e-11,-10.804534724985
UGC12732,13.2,15.4,98.0,1.315176e+65,65.11898387504188,4.322584743558292e-36,-35.36425648369916,38.20416871240521,9.086102677072739e-25,-24.04162235976945,2.8673559384199065e-07,4.563538712034284e-08,4.318115780662757e-07,4.4062405925130164e-07,9.6553154701932,10.356989402232243,2.7685226150776065e-08,1.3303685991428465e-46,-45.876028014374775,3.077715482907353e-11,-10.511771530675615
UGCA281,5.68,1.08,29.5,3.398677e+61,61.53130989250798,4.089387525346853e-34,-33.38834173215901,21.205300831836592,6.8076082158286135e-25,-24.16700544625481,2.1483177703183305e-07,3.419153924783214e-08,2.2688941270370872e-08,7.69116653232911e-08,2.2494355918231306,44.455596045295806,4.832502455100162e-09,1.530248046349668e-45,-44.815238166287266,3.741998127751112e-12,-11.426896434128249
UGCA442,4.35,6.33,56.5,2.213415e+63,63.34506284877262,6.487231120030173e-35,-34.18794062922166,58.7046140029468,2.2019509798581164e-25,-24.657192353581383,6.948828824197049e-08,1.1059404560704034e-08,4.301374718192079e-08,7.61305259857005e-08,6.883781632892369,14.526898924593409,4.783422023012071e-09,8.409352215228986e-46,-45.07523745725641,1.2962929884313839e-11,-10.887296828034751
UGCA444,0.98,2.62,38.3,1.000159e+62,62.000069047333504,2.4920302965882685e-34,-33.603446682092674,33.39933940315413,1.4032049274271654e-25,-24.85287889892767,4.4281779817775514e-08,7.047664146905901e-09,1.1345360863825409e-08,2.9622352124870522e-08,4.2031446884249535,23.79171011537865,1.8612272763508645e-09,2.6325368008574365e-45,-44.57962554899429,1.056382341924787e-11,-10.976178866901614
